food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,Health_Label_Diabetes,Health_Label_Obesity,Health_Label_HighBP,Health_Label_LowBP
ASC001,Hot tea (Garam Chai),asc_manual,68.1615219116211,16.144298553466797,2.581947565078736,0.3878859877586365,0.5320665240287781,2.576009511947632,0.0,321.4964294433594,144.18052673339844,16.389549255371094,0.0,14.204275131225586,11.501187324523926,1.035629391670227,3.118764638900757,13.945367813110352,0.0216152034699916,0.0059144892729818,0.1128266006708145,0.0004750594089273,0.0022565319668501,0.0,0.0410926379263401,0.0,0.0261282660067081,0.0,0.0,0.0019239905523136,0.0,0.856294572353363,0.0035629451740533,0.0132066505029797,0.0095011871308088,0.0406650826334953,0.0047505935654044,0.2422802895307541,0.856294572353363,0.2387173324823379,23.75296974182129,0,0,1,0
ASC002,Instant coffee,asc_manual,97.76667022705078,23.15583229064941,3.6533334255218506,0.640666663646698,0.746666669845581,3.615000009536743,0.0,451.1666564941406,202.3333282470703,23.0,0.0,20.86666679382324,18.18666648864746,3.633333206176758,4.916666507720947,44.5,0.0609999969601631,0.012333333492279,0.2183333337306976,0.0006666666595265,0.0156666673719882,0.0,0.0649999976158142,0.0,0.0366666689515113,0.0,0.0,0.028666665777564,0.0,1.2450000047683716,0.0052666668780148,0.0197333339601755,0.178666666150093,0.0566666647791862,0.0067999996244907,0.7766666412353516,1.2450000047683716,0.3350000083446502,33.33333206176758,0,0,1,0
ASC003,Espreso coffee,asc_manual,216.9968414306641,51.54337310791016,6.620504856109619,1.7470030784606934,2.1381702423095703,6.533753871917725,0.0,1291.671875,580.15771484375,66.21450805664062,0.0,58.10409927368164,50.249210357666016,8.574132919311523,13.977917671203612,103.86434936523438,0.1476340740919113,0.0382018946111202,0.5630914568901062,0.0018927444471046,0.0343848578631877,0.0,0.1914826482534408,0.0,0.1053943261504173,0.0,0.0,0.0542586781084537,0.0,3.48738169670105,0.0147634074091911,0.0548895932734012,0.3526813685894012,0.1618296504020691,0.0192113555967807,1.8107255697250368,3.48738169670105,0.9511041045188904,94.63722229003906,0,0,1,0
ASC004,Iced tea,asc_manual,44.09062194824219,10.342187881469728,2.7015624046325684,0.0279687494039535,0.0109374998137354,2.7015624046325684,0.0,5.46875,0.0,5.46875,0.0,1.1796875,0.5843750238418579,0.3906249701976776,0.234375,5.215624809265137,0.0214062500745058,0.0030625001527369,0.0546875,0.0,0.0009375000372529,0.0,0.0079687498509883,0.0,0.0,0.0,0.0,0.0016875000437721,0.0,0.4015625119209289,0.0016406249487772,0.0006718750228174,0.0054687499068677,0.0068124998360872,0.0027343749534338,0.0062499996274709,0.4015625119209289,1.859375,0.21875,0,0,1,0
ASC005,Raw mango drink (Aam panna),asc_manual,152.39479064941406,35.91822052001953,9.047467231750488,0.1570344567298889,0.0263407826423645,7.490847110748291,0.6120251417160034,6.13826847076416,5.888193607330322,9.43063259124756,0.0,7.077746868133545,3.335195541381836,4.248603343963623,79.8249740600586,31.452980041503903,0.1354608982801437,0.0258193667978048,0.047700185328722,0.0021871507633477,0.0522299818694591,0.010614525526762,0.0290176905691623,0.0,0.1724581122398376,1.460307240486145,0.0,3.4436686038970947,0.0,5.233556747436523,0.004068901296705,0.0045344503596425,0.0529050268232822,0.025716945528984,0.0251489747315645,0.2729841768741607,5.233556747436523,16.87210464477539,167.18621826171875,0,0,1,0
ASC006,Fruit Punch (with fresh juices),asc_manual,153.8872833251953,36.116844177246094,9.38059139251709,0.1393489390611648,0.0325020439922809,9.245637893676758,0.0600549317896366,6.206655979156494,1.3017351627349854,10.082026481628418,0.0,5.068009376525879,10.242497444152832,3.1966712474823,2.632138252258301,33.43281173706055,0.101978562772274,0.0098009500652551,0.0305418539792299,0.0002627058711368,0.1260437071323394,0.0028475110884755,0.0225660670548677,0.0,0.0464970991015434,0.0491333454847335,0.0,0.5612720251083374,0.0,4.5140767097473145,0.0167085528373718,0.0043049775995314,0.0407350249588489,0.0433192811906337,0.0141213592141866,0.1524061560630798,4.5140767097473145,7.612774848937988,45.53494644165039,0,0,1,0
ASC007,Fruit Punch (with squashes),asc_manual,98.22452545166016,23.12828254699707,5.989855766296387,0.0723448097705841,0.01683852635324,5.883439064025879,0.1682261526584625,5.230045795440674,1.6314098834991455,7.0736918449401855,0.0,3.3008739948272705,9.265067100524902,1.88433575630188,2.2574801445007324,16.64989471435547,0.0614724531769752,0.0070003080181777,0.0354490056633949,0.0004932035808451,0.0818558782339096,0.0021875964011996,0.0118995299562811,0.0,0.0279614590108394,0.0536358840763568,0.0,0.6523412466049194,0.0,1.8158937692642207,0.0046636569313704,0.002422961872071,0.0179452504962682,0.0164670329540967,0.0084356693550944,0.078176736831665,1.8158937692642207,2.999492883682251,55.68623733520508,0,0,1,0
ASC008,Lemonade,asc_manual,88.66141510009766,20.798982620239254,5.478568077087402,0.0348174683749675,0.010450966656208,5.471953868865967,0.0168647095561027,4.652827262878418,0.037881176918745,5.302791595458984,0.0,1.8396563529968264,0.6685755252838135,0.7301360368728638,28.52360725402832,5.730135917663574,0.04791696742177,0.0073013603687286,0.0738439559936523,0.0001803865452529,0.0030350750312209,0.0028632783796638,0.0116678597405552,0.0,0.001317108166404,0.0096492487937211,0.0,0.4695776700973511,0.0,0.604151725769043,0.0013457408640533,0.0009735146886669,0.0064137438312172,0.006127415690571,0.0026342160999774,0.0063278451561927,0.604151725769043,1.5094058513641355,53.6950569152832,0,0,1,0
ASC009,Lem-o-gin,asc_manual,91.63279724121094,21.517364501953125,5.551969051361084,0.0807568356394767,0.0281009096652269,5.384456634521484,0.1291941106319427,9.41135311126709,1.4660266637802124,13.20112133026123,0.0,2.1978976726531982,1.5871057510375977,1.8639103174209597,28.134815216064453,14.166082382202148,0.0868535414338111,0.009880868718028,0.0722915232181549,0.0004498948692344,0.0839103013277053,0.0030833918135613,0.0196215827018022,0.0,0.008016818203032,0.0954309776425361,0.0,0.9968464970588684,0.0,0.8189207911491394,0.0021583740599453,0.0017939733806997,0.0151086198166012,0.0110441483557224,0.006783461663872,0.0286895595490932,0.8189207911491394,1.5918289422988892,59.48283004760742,0,0,1,0
ASC010,Cumin infused water (Jeere/Zeere ka pani),asc_manual,38.22722244262695,9.08980655670166,1.8643821477890012,0.1695167869329452,0.1104905903339386,1.46160089969635,0.4635337591171264,14.501070022583008,40.03645706176758,33.52784729003906,0.0,10.84382152557373,4.472076892852783,5.280117988586426,189.5951232910156,32.15123748779297,0.3150202929973602,0.0174843240529298,0.1294503808021545,0.0019173736218363,0.2334120273590088,0.0169679094105958,0.0427369959652423,0.0,0.013493176549673,0.5718849301338196,0.0,1.768720030784607,0.0,0.9267207384109496,0.0096643306314945,0.0032976760994642,0.0490077473223209,0.0109479902312159,0.0065953521989285,0.0347989685833454,0.9267207384109496,1.066278100013733,64.09368896484375,0,0,1,0
ASC011,Coco pine cooler,asc_manual,138.47293090820312,32.74876022338867,5.717686176300049,0.5550532341003418,0.9999814629554749,5.52344274520874,0.2572466433048248,627.3115234375,248.96104431152344,41.49863815307617,3.401203155517578,17.810401916503906,13.468815803527832,6.591314315795898,23.19581413269043,66.64993286132812,0.1257658451795578,0.0142272096127271,0.3051272630691528,0.0004757057176902,0.1344886571168899,0.0046274871565401,0.0691115260124206,10.527533531188965,0.0675266087055206,0.0671378970146179,0.0,0.8437760472297668,0.0,2.924518823623657,0.0253933351486921,0.0430610850453376,0.0547755658626556,0.1425057798624038,0.0183734390884637,0.2913118898868561,2.924518823623657,2.4687390327453613,96.5533218383789,0,0,1,0
