food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,complete_meal,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,Health_Label_Diabetes,Health_Label_Obesity,Health_Label_HighBP,Health_Label_LowBP,complete_meal,Type
ASC265,Fruit salad (Phalon ka salaad),asc_manual,328.702301,78.13645935,15.96044445,0.9142269492,1.216611862,9.782730103,1.576726913,684.5427856,271.8462219,165.1371765,2.713815689,25.93231964,23.11422729,17.55805969,7.106660843,178.2713776,0.8057565689,0.07131578773,1.185855269,0.009777960368,0.2720394731,0.2805921137,0.1783717126,14.35855293,0.1233388186,1.114802599,0,19.71480179,0,14.93330574,0.03705592081,0.04273026437,0.1917763203,0.1412993371,0.1115953922,1.405756593,14.93330574,17.25213814,1660.974365,0,1,2,2,1,1
ASC269,Tomato onion raita (Tamatar aur pyaaz ka raita),asc_manual,248.2641449,59.00474167,7.080774307,3.735541582,1.842389822,5.9766078,0.9748601317,1103.278687,475.8745117,125.375473,6.191253662,120.6160965,106.9731522,18.22497749,165.2069855,237.7327118,0.2559464276,0.03532110155,1.200273037,0.001490685041,0.07848876715,0.01407103054,0.50260818,15.75955391,0.0921562463,2.853428841,0,6.851216316,0,19.57028389,0.05258512869,0.1609793454,0.323092252,0.3846732676,0.1001300216,2.230551481,19.57028389,8.466802597,1379.488525,0,2,0,0,0,1
ASC271,Sprouted moong raita,asc_manual,256.2002258,60.89452744,6.127210617,4.623001575,2.187315226,5.588943005,0.1588615924,1290.267822,569.5357666,155.6983032,7.205082893,139.4367676,125.1458664,18.56967163,189.2017059,208.7703552,0.8621471524,0.008682124317,1.316581488,0.0002610204974,0.04549092799,0.01113512833,0.5741035938,18.34021187,0.0381437093,0.05383310467,0,0.621966362,0,17.68423653,0.07102115452,0.1961826235,0.2626829147,0.4103288054,0.09556625783,1.711875916,17.68423653,2.353749275,73.59166718,0,2,0,0,0,1
ASC272,Bottle gourd raita (Ghiya/Lauki ka raita),asc_manual,237.2050171,56.30751038,5.760406017,3.977819443,2.066138744,5.248339176,0.8531695604,1271.089111,537.9447632,111.4656448,7.205082893,138.2643127,118.2715607,17.56423378,188.3698425,234.3156433,0.2267898023,0.02178227529,1.896263123,0.001571035595,0.05531603843,0.01244514342,0.5249780416,18.34021187,0.04469378293,0.2961858809,0,1.309724212,0,25.86855698,0.05137092993,0.1830824763,0.2102823108,0.515130043,0.07919106632,2.547010422,25.86855698,3.116832972,89.6786499,0,2,0,0,0,1
ASC273,Cucumber raita (Kheere ka raita),asc_manual,248.9951477,59.12535095,6.34991312,4.036769867,2.075963736,5.218863487,0.8597196937,1278.533325,540.2470703,112.4448776,7.205082893,138.5819855,122.3096848,20.65914536,189.964798,253.6383667,0.2922905684,0.01850723661,1.372257113,0.002226043027,0.03894085065,0.01244514342,0.5315281153,18.34021187,0.04469378293,0.4664878547,0,3.307497263,0,17.63183594,0.04809589311,0.1830824763,0.2790580988,0.4791046083,0.09229121357,2.635436535,17.63183594,3.699789762,114.5296402,0,2,0,0,0,1
ASC276,Potato raita (Aloo ka raita),asc_manual,316.9537048,75.37963867,10.23905087,4.220800877,2.03962326,5.079367638,0.7503228188,1232.834229,524.5838013,132.3362732,6.976596832,132.3105927,124.5900879,21.9374752,183.3670044,376.2793884,0.3359802067,0.03663030267,1.53645277,0.0009504027548,0.06117270142,0.01205048524,0.5584347248,17.75860977,0.05786389485,0.1184036285,0,1.341761947,0,17.14278221,0.06115811318,0.177593708,0.5220003724,0.4537635744,0.1052203998,2.128509521,17.14278221,9.720282555,129.2271271,0,2,0,0,0,1
ASC278,Sweet raita (Meetha raita),asc_manual,418.625,99.2430191,17.93124962,3.239583254,1.779166698,15.35989571,1.019791603,1052.083374,427.0203247,146.1458282,5.729166508,108.9119797,94.58072662,16.72447968,42.984375,233.2916718,0.2135416567,0.03229166567,1.1640625,0.004479167052,0.06927083433,0.4369791746,0.4177083373,14.58333302,0.07916666567,0.4114583433,0,1.294270873,0,12.96822929,0.04062499851,0.1494791657,0.2442708313,0.3385416567,0.142187506,1.683333278,12.96822929,2.709895849,111.1979141,1,0,0,0,0,1
ASC282,Rice kheer (Chawal ki kheer),asc_manual,315.3284302,75.02603149,10.04908752,2.297225475,2.972336531,8.017951012,0.1728368849,1704.00415,866.1834717,129.2878571,0,75.57288361,65.40721893,7.334197521,16.23620796,83.08042908,0.1689683646,0.03670763597,0.6533172727,0.002985864179,0.08224526793,0.02916905656,0.2522250712,0,0.2119608223,0.06553588808,0,0.07522624731,0,4.87234354,0.02383760177,0.07101194561,0.125908345,0.2287659347,0.03148737177,1.257305622,4.87234354,1.26248765,127.0849762,1,0,1,1,0,1
ASC283,Makhana kheer,asc_manual,452.8545837,107.8494186,12.87867928,3.309985399,5.004436493,11.53996754,0.1147984639,2878.296631,1437.949951,232.5290375,1.769084215,111.642662,100.5554962,13.39261436,23.40047073,139.3491364,0.2812732458,0.04952644929,0.8994718194,0.004126640502,0.131924063,0.02229333669,0.3438207805,6.630470276,0.343891263,0.09452051669,0,0.0545611456,0,8.546422958,0.03977383301,0.1029578224,0.1201075092,0.3254658282,0.04881126061,1.802228928,8.546422958,1.820849299,195.0021667,1,0,1,1,0,1
ASC285,Vermicelli kheer (Semiya/Seviyan ki kheer),asc_manual,504.2794495,120.0692368,15.87435913,3.354676723,4.997086048,12.7912426,0.4955083132,2855.30835,1450.341064,229.3100281,2.116766453,104.7973862,90.3391037,10.66920471,22.52063751,116.5705414,0.2950742245,0.05239943042,1.460062385,0.003908015322,0.05595577136,0.02925612032,0.3475257158,7.933571815,0.3629092574,0.1557901353,0,0.09239599109,0,7.009106636,0.03220453486,0.09655121714,0.1181073859,0.3183216453,0.03710493445,1.776950121,7.009106636,1.744729161,190.2727509,1,0,1,1,0,1
ASC286,Semolina kheer (Suji/Rava kheer),asc_manual,476.143158,113.2107925,15.88238144,3.426756382,4.204195023,12.88099861,0.5071865916,2374.727783,1241.538818,198.4486847,0,105.9912186,91.64395905,10.71233368,22.6588192,122.2257919,0.3362587392,0.06326954067,1.326920509,0.003898537718,0.109819904,0.02907607518,0.4047884643,0,0.3243110776,0.3732599914,0,0.1018773615,0,7.611104012,0.03986156359,0.0986911431,0.1390951723,0.332367748,0.04089875519,1.753315568,7.611104012,1.759872437,186.8063812,1,0,1,1,0,1
ASC287,Paneer kheer,asc_manual,441.9122925,105.3052521,10.02911663,4.527268887,5.372189045,9.865661621,0.06796462089,3119.734863,1567.268066,208.5254822,0,144.6628113,114.0155411,10.90779591,23.8129158,112.7482986,0.2642576694,0.04581142217,2.841662169,0.01308896765,0.03197940812,0.01692982763,0.5402874351,0,0.2910237312,0.02543032914,0,0.039648965,0,14.44659042,0.02862626687,0.1048315689,0.09674774855,0.3397626579,0.03912621364,3.540118456,14.44659042,1.748358488,190.4978485,1,0,1,1,0,1
ASC288,Cabbage kheer (Pattagobhi ki kheer),asc_manual,350.8928528,83.50871277,9.729502678,2.870052576,3.797400951,9.282193184,0.5112251043,2154.547119,1126.503906,181.3250427,0,102.7400742,83.03862762,10.99376297,22.66781235,136.0471954,0.2377239317,0.04110835865,0.9419577122,0.003923830111,0.05308257788,0.02004480548,0.3056848645,0,0.2937192917,0.04916990921,0,17.81030464,0,13.17229366,0.0294198785,0.09567032009,0.1192929298,0.3092697561,0.0531552881,1.792306304,13.17229366,6.821237564,201.256897,1,0,1,1,0,1
ASC289,Carrot kheer (Gajar ki kheer),asc_manual,358.596344,85.34985352,10.09109497,2.805594921,3.852425814,9.632781029,0.7344692349,2161.019775,1125.082642,208.7746429,0,100.1193161,85.06826019,10.79567337,28.5397625,142.3357697,0.2770274878,0.04896906763,0.8067535162,0.003923830111,0.05779900029,0.02004480548,0.3198341429,0,0.3188735545,0.2299662083,0,2.929983139,0,9.663273811,0.03099202178,0.09252604097,0.1161486432,0.3187025785,0.05001100525,1.806455612,9.663273811,2.571738243,1632.534668,1,0,1,1,0,1
ASC290,Cauliflower kheer (Phoolgobhi ki kheer),asc_manual,344.1437073,81.95392609,8.782567978,3.03789854,3.951557636,8.491175652,0.5520842075,2254.540771,1140.188477,190.5808563,0,101.7513275,87.51673126,11.21684265,25.1945343,145.2041168,0.3034658134,0.04191176966,0.8631287813,0.004330519121,0.04994842783,0.0167526193,0.3293873668,0,0.2776697576,0.1869405061,0,1.920558333,0,12.10960388,0.03082909249,0.1006517112,0.122036919,0.3642463088,0.0509946458,1.962409973,12.10960388,7.856083393,171.8128815,1,0,1,1,0,1
ASC291,Moong dal kheer,asc_manual,324.2302551,77.15716553,9.894006729,2.952488661,2.973688841,7.918551922,0.3951878548,1690.48877,855.0233765,141.5497894,0,75.66461945,76.45097351,11.90968418,16.33641243,123.5589142,0.2815136909,0.06420146674,2.456804514,0.002635078738,0.05107120797,0.05204350874,0.3103504777,0,0.2150334269,0.08598352224,0,0.3353861272,0,7.967285633,0.03215178847,0.07311102003,0.1291263551,0.274492532,0.03249463439,1.253894567,7.967285633,1.248125196,146.932373,1,0,1,1,0,1
ASC292,Phirni,asc_manual,487.7981567,116.1173553,16.10829353,3.48725152,4.344455242,10.78785229,0.3576363027,2375.524658,1344.976685,234.8470154,0,104.5701904,96.29977417,11.53042507,22.47098732,114.5054779,0.2263448387,0.06015298888,0.9279657006,0.003836124204,0.08248501271,0.0303218253,0.3916683793,0,0.3935263157,0.0123154847,0,0.167624563,0,7.006551266,0.03870512173,0.1008793339,0.2702646255,0.3363675773,0.05030597374,1.745247722,7.006551266,1.737105727,175.6016388,1,0,1,1,0,1
ASC293,Semolina halwa (Suji ka halwa),asc_manual,940.2266846,225.6477661,24.66636276,2.164455652,13.38191223,13.9758625,1.8562361,7412.72168,3906.347656,857.2132568,30.82320595,11.76905632,27.64226532,13.0761385,1.279362202,70.45983887,0.6547186971,0.1127953902,1.827266097,0.001901265467,0.477937609,0.05011903122,0.4209710658,115.5243683,1.209243178,1.462480783,0,0.37010777,0,4.987276077,0.04917178303,0.01137576718,0.2495714724,0.1328542829,0.02068287134,0.1323493272,4.987276077,0.0299335923,279.7137451,1,0,1,1,0,1
ASC294,Shahi suji halwa,asc_manual,1595.022339,382.3438416,44.43684769,3.480142355,21.72504616,27.20889091,2.961525917,12035.97266,6342.520996,1389.811768,50.05086517,18.63580894,43.89420319,20.88148499,2.184180975,99.82909393,0.9818616509,0.1829501539,2.94214654,0.002765004989,0.7690945864,0.06510681659,0.6857070327,187.5890045,1.963306069,2.351149559,0,0.5790946484,0,7.584059238,0.07863682508,0.01793489233,0.3988097608,0.2129094601,0.03130213544,0.2051068097,7.584059238,0.0210783314,451.4208374,1,2,0,0,0,1
ASC295,Carrot halwa (Gajar ka halwa),asc_manual,722.3648071,172.6410828,18.5328846,3.112478971,9.732268333,16.85336304,2.653146982,5410.094727,2812.912598,694.9889526,14.65943623,106.9428558,98.65240479,22.98331451,39.95637131,249.9299164,0.7637500763,0.09918538481,5.726873398,0.01729491726,0.2351671606,0.02830582298,0.540620327,54.94308853,0.7161736488,0.9313485622,0,11.03655338,0,26.69753456,0.04651093483,0.04291520268,0.224421069,0.2648459673,0.07943149656,3.557457209,26.69753456,3.891134977,5740.772461,2,2,0,0,0,1
ASC297,Potato halwa (Aloo ka halwa),asc_manual,637.9686279,151.6638489,29.17604065,1.526275635,3.484855652,17.42143631,1.64178443,1576.779419,1203.115234,406.2495728,6.226272106,14.14728451,41.8316803,25.14726067,4.228940487,451.7298279,0.6301822066,0.112174131,0.6964970827,0.002531004837,0.2709136903,0.04049607739,0.3000214994,23.33586502,0.5591027737,0.3259136975,0,1.829945683,0,13.108531,0.05069476366,0.01211718563,0.8822753429,0.3134193718,0.08225259185,1.123066306,13.108531,18.3377552,214.7136688,0,1,2,0,0,1
ASC299,Moong dal halwa,asc_manual,1461.343018,349.8030396,40.22579956,8.350697517,17.67928505,25.58980942,2.647698879,10384.38477,4714.051758,972.7160645,34.81496811,110.3997955,172.4367065,46.77758408,11.18888187,386.8678284,1.51332736,0.2771370113,18.24379349,0.02030317672,0.4380375147,0.1383792907,1.052109241,130.4853821,1.041435122,1.02238071,0,1.908101439,0,36.19443893,0.1098165438,0.04618618265,0.5358171463,0.4503354728,0.05973267555,3.420148849,36.19443893,0.02641472034,442.2822571,2,2,0,0,0,1
ASC307,Fruit Ice cream (Phalon ka Ice cream),asc_manual,717.8103027,171.4606934,16.05136108,4.373229504,10.38054466,14.02972794,0.3315175176,5380.762695,2147.268555,263.8754883,17.12062263,93.34630585,70.27703857,6.733852386,38.78287888,119.980545,0.3642801642,0.02579766512,0.6731517315,0.001867704326,0.006186770275,0,0.2630350292,90.58365631,0.2490272373,0,0,0,0,4.854474545,0.02350194566,0.1105058342,0.06848248839,0.252140075,0.02801556326,1.796108961,4.854474545,1.24980545,145.992218,1,0,1,1,0,1
ASC316,Mango mousse,asc_manual,520.6307983,124.9756851,9.140071869,3.207240105,8.466129303,8.89250946,0.88451612,5302.867188,2240.775879,332.6308289,23.65591431,51.38082504,40.02240372,10.4793911,19.62451553,113.7096786,0.3489964008,0.05050179362,1.273584247,0.00941218622,0.1084946245,0.007168458775,0.1960573494,125.161293,0.3308960497,1.686344147,0,3.312724113,0,39.67114639,0.02648745477,0.1010035872,0.1648028642,0.185232982,0.06788530201,1.936989188,39.67114639,15.32462406,844.6809692,0,1,0,0,0,1
ASC319,Triffle pudding,asc_manual,493.5192566,116.9670639,18.23686981,2.933378935,3.934662104,13.88887978,0.1180496141,2200.468262,1133.235229,217.1582489,36.95466232,48.71856308,59.70658493,8.367407799,26.94525146,99.896492,0.4713772535,0.04377587885,3.703165054,0.001240376383,0.07438836247,0.002224123105,0.3147305548,46.80923843,0.2360136956,0.2878528535,0.07185628265,0.04277160019,1.249786139,9.823352814,0.02687938511,0.07099229842,0.2021813542,0.2960393429,0.04760650173,2.508981943,9.823352814,6.606501102,114.8674088,1,0,1,1,0,1
ASC321,Kulfi,asc_manual,413.8219299,98.42650604,11.30266857,3.208611488,4.696408272,10.38653469,0.1230904832,2548.096924,1467.587402,256.7958679,0,111.858284,94.04123688,10.62698078,23.96565247,114.0436859,0.1952458173,0.0446231328,0.9243972898,0.003755812068,0.03141862899,0.02036132105,0.3479490578,0,0.4663749635,0.01589737833,0,0.09665334225,0,6.920632362,0.03063453361,0.1040026695,0.1058055684,0.3215334117,0.03918184713,1.86966455,6.920632362,1.866366148,185.9644165,1,0,1,1,0,1
ASC322,Steamed orange pudding,asc_manual,1163.994141,278.0331421,41.52545166,2.343419075,12.03508472,26.53405762,0.5848687887,7542.229004,3037.576172,479.2101135,31.86404419,21.14798355,83.06090546,11.22695255,79.10389709,108.7577209,0.5488991141,0.04551880062,0.2214535624,0.0009305788553,0.157795459,0.00604876224,0.2298487723,138.7989044,0.4198617935,1.252559066,0.00261864881,1.253489733,0.04554578662,14.81036854,0.06025590748,0.02997533977,0.2248450667,0.2537218332,0.03557230905,0.5891531706,14.81036854,20.23078346,164.7750244,0,0,0,0,0,1
ASC325,Chocolate pudding,asc_manual,891.0965576,211.9634857,29.58951378,3.547400951,9.477615356,20.68155479,0.5250848532,5510.765625,2432.92334,372.3968201,46.25273514,64.56053925,77.36401367,12.03885269,171.3564758,79.22406769,0.6028366685,0.08954809606,4.533383369,0.0009053187678,0.0938815549,0,0.3915352523,98.77631378,0.3462542593,0,0.06337231398,0.6611844897,1.102225542,10.91437149,0.05274085328,0.05914749205,0.3340626061,0.1924405843,0.03458921239,1.841720104,10.91437149,0.4549226761,109.0214996,1,0,0,0,0,1
ASC330,Stewed apple with custard,asc_manual,392.1693115,92.87266541,18.35978889,1.269841313,1.820458531,15.46066952,1.007230997,1011.552002,448.4585571,153.5626068,0,49.23809433,38.25396729,6.112874508,16.66313934,82.7883606,0.180811286,0.03802469,0.5061728358,0.003880070755,0.05197530985,0.2959435582,0.1700176448,0,0.1305114627,0.5149912238,0,1.342504501,0,3.597883701,0.02155202813,0.04239859059,0.1186948866,0.1523104012,0.02850088105,0.8183421493,3.597883701,1.975308657,151.6349182,1,0,1,1,0,1
ASC331,Apple snowballs,asc_manual,428.9094543,101.5112,24.58092499,0.8575337529,0.3122158051,19.40366173,1.247591496,74.1811142,24.62909317,135.83815,0,9.425356865,6.35364151,4.934065819,12.79672432,70.0732193,0.176069364,0.03529865295,1.617186904,0.003371868981,0.0240847785,0.1616570354,0.05880539492,0,0.07225433737,0.7032755613,0.06878612936,1.758188844,0,1.78928709,0.01576107927,0.01529865153,0.1210789979,0.1317919046,0.01926782355,0.4494026899,1.78928709,1.719653249,110.443161,1,0,1,1,0,1
ASC346,Milk cake,asc_manual,531.5238037,127.4081802,9.128808022,3.012619495,8.927241325,8.898781776,0.06179286167,5166.736328,2264.403809,337.4586487,11.5613575,104.9425583,84.3864212,7.476066589,24.97302055,109.2602234,0.195039168,0.03133159503,0.8572672009,0.003481287975,0.008703220636,0,0.2946040034,43.33159256,0.4621758163,0,0,0,0,6.331593037,0.02702349983,0.09604004025,0.07267189026,0.2995648384,0.03633594513,1.723237514,6.331593037,2.785030365,261.7424011,1,0,1,1,0,1
ASC376,Cheese pizza,asc_manual,1047.501099,249.4973755,30.62497902,5.791156292,12.43484306,3.415542364,1.94559145,2346.930664,1728.009155,3449.525391,10.64052963,96.51068878,110.0748444,17.35931015,397.7280579,152.8939514,1.091100454,0.06947960705,0.5175625682,0.001122366055,0.3744512796,0.006102095824,0.6311519742,22.59136963,2.733979464,1.903509498,0,5.135415077,0,12.08744335,0.2212322354,0.04296523705,1.038104177,0.1391247362,0.06570622325,0.9767952561,12.08744335,5.12641573,942.874939,2,2,0,0,1,1
ASC395,Custard tart,asc_manual,940.7706909,225.5993042,28.65911102,3.723103762,10.72502136,9.305666924,0.9122929573,6625.049805,2714.310791,464.9346008,22.28421974,57.46992493,68.65649414,12.9876194,59.73914719,115.7253723,0.4947689772,0.06751525402,0.4303400218,0.004394071642,0.1646033078,0.2971229255,0.3718395829,100.2266769,0.3128160536,1.523975611,0,1.391456008,0,7.874454975,0.04742807522,0.06939843297,0.2455100268,0.3288578987,0.07183957845,1.102005243,7.874454975,1.652310371,237.9075775,1,0,1,1,0,1
ASC399,Pineapple tart,asc_manual,817.4639893,195.4042969,28.61894798,2.287935257,8.214736938,11.09247017,0.8725506067,5087.759277,2046.875732,353.0778809,20.69635582,12.01910877,25.99206543,10.57101154,37.88275146,71.82266998,0.4964372516,0.05687449127,0.007773279212,0.001748987939,0.5868825912,0.004210526124,0.2565991879,93.08502197,0.2477732897,1.32825911,0,1.146558762,0,8.859271049,0.06361133605,0.02623481676,0.209878549,0.1914170086,0.05246963724,0.2341700345,8.859271049,8.878056526,123.9329529,1,0,1,1,0,1
ASC400,Cheese and mushroom tart,asc_manual,1022.003723,246.0964203,21.42671013,5.508494377,15.28492546,3.159516811,1.177249074,9483.224609,3915.645752,646.6096802,37.98884964,100.9698868,138.2678375,15.72193241,212.4222717,136.3689575,0.5884944201,0.06624535471,0.7654832602,0.004736059345,0.1867100298,0.01412639394,0.5928252935,160.4237823,0.3936245441,3.891598701,0,4.962453842,0,11.83492565,0.05271375552,0.08291821927,0.3223977685,0.3823420107,0.06053903326,2.607230425,11.83492565,9.70539093,401.5185852,0,2,0,0,0,1
ASC401,Cottage cheese pie,asc_manual,992.8932495,238.9797211,20.66069412,7.448158741,13.82702255,3.620293856,2.205837488,7188.013672,3464.962891,2141.159668,20.86190033,108.0470123,104.314888,22.70519066,103.2914581,128.0954895,0.9158765674,0.1139373183,4.898266315,0.02357296832,0.2794809043,0.01234084275,0.9821155667,93.82958221,1.565337896,5.127992153,0,12.71998119,0,36.54935455,0.09408423305,0.04710088298,0.5111165643,0.4224289954,0.0786190033,5.411841393,36.54935455,10.65230179,983.8677979,0,2,0,0,0,1
ASC402,Minced meat pie,asc_manual,919.6646118,221.5529022,18.11471367,7.378210068,13.03927422,1.418106437,2.325727701,6419.250488,3522.710693,2098.144531,34.57371521,18.13584518,76.97898865,22.33141708,127.8515091,185.8916626,1.065341473,0.1103815362,0.7353085279,0.002249646699,0.324776262,0.01224682014,1.110494614,91.19171143,1.542920351,5.022025585,0,12.77635479,0,19.63983917,0.1138577536,0.06546396762,1.386198759,0.516533196,0.124041453,1.686000943,19.63983917,10.60386276,916.5507202,2,2,2,2,0,0
ASC403,Apple cinnamon pie,asc_manual,1077.363403,258.734375,33.67833328,3.351446629,12.20546913,11.95186996,1.767960429,7486.993652,3045.409912,616.1891479,36.5208168,16.14396667,41.41355133,12.34527206,60.14255524,90.10444641,0.6526041031,0.07409315556,0.8835567832,0.003881439567,0.2204940021,0.2405081093,0.3262879252,138.7085419,0.3547988832,2.4149611,0.01482004207,2.658715725,0.2577628791,6.538461685,0.05401552841,0.03375441208,0.309350729,0.2685038745,0.03974594176,0.6337332129,6.538461685,1.265349388,245.4685974,1,0,1,1,0,1
ASC439,Chocolate walnut cookies (Chocolate aur akhrot ke cookies),asc_manual,1773.458618,424.8010559,47.09653854,6.559678078,23.62210846,22.58053017,1.544971824,10597.05566,5754.613281,5304.836914,69.02655029,36.10007858,144.8762665,43.31037903,280.4386292,158.2276764,1.366178632,0.3369074762,3.920836687,0.002960579237,0.552727282,0.02123893797,0.8990185261,164.2799683,1.490555167,6.913274288,0.06757843494,8.916492462,1.175382137,16.31279182,0.1013740972,0.0534835048,0.4022526145,0.4570233524,0.1216798052,3.07546258,16.31279182,0.6323411465,433.4191589,2,2,0,0,0,1
ASC445,Peanut biscuit,asc_manual,1676.078125,401.0492249,46.72406006,8.450937271,20.40828133,21.26468658,2.484375,9927.234375,6533.93457,2462.3125,61.875,50.58124924,254.4743805,42.53953171,202.2603149,180.953125,1.340625048,0.2160937488,3.78125,0.003031250089,0.4524999857,0.07562500238,0.9770312309,165.15625,1.112031341,3.212500095,0.06562499702,1.859375,1.141406178,23.78874969,0.1434375048,0.0735937506,2.030156374,0.5373437405,0.07718750089,2.074687481,23.78874969,0.1884374917,221.609375,2,2,0,0,0,1
ASC453,Coffee biscuit,asc_manual,1740.91272,416.5721741,46.55347061,6.897576809,23.00468445,21.68820572,1.588368297,9621.4375,5255.731934,6479.289063,63.97415161,48.92084122,185.5470123,37.48028946,112.5298843,160.4927368,1.274959683,0.2752504051,4.260743141,0.002778675407,0.6681745052,0.02132471651,0.8609046936,170.7592926,0.9907916188,8.159612656,0.06785137206,12.52148533,1.18012917,17.4762516,0.108174473,0.07357027382,0.5368335843,0.5009692907,0.146171242,4.004523277,17.4762516,0.1948303729,231.5185852,2,2,0,0,0,1
ASC463,Split bengal gram sweet rice (Channa dal sweet rice),asc_manual,795.8636475,190.2114105,41.07227325,4.154545307,0.6440909505,19.4095459,2.227272749,92.46136475,104.2568207,281.7045593,0,30.37227249,78.30226898,42.93636322,8.380000114,230.1818085,1.768636346,0.151818186,4.904090881,0.004363636486,0.4959090948,0.04636363685,0.6795454621,0,0.04681818187,0.2659090757,0,0.4772727191,0,22.03409195,0.07954545319,0.02954545431,0.7450000048,0.322727263,0.2286363542,0.275909096,22.03409195,0,107.4068222,2,2,0,0,1,1
ASC468,Sprouted moong daliya,asc_manual,463.892395,111.5632477,14.77253151,2.805094957,4.709778309,1.667341828,3.122942924,553.9398804,927.6819458,2808.585449,0,22.6234169,18.99841881,9.463607788,196.7294312,83.92247009,1.293924093,0.03606012464,0.1028797477,0.001506329165,0.1035126597,0.005379746668,0.1564556956,0,2.148607492,0.3689873517,0,4.346677303,0,11.15123463,0.02854430489,0.01465189829,0.1451582313,0.1336075962,0.04553797469,0.6541138887,11.15123463,2.384493589,1506.829102,0,1,2,2,1,1
ASC469,Sprouted moong poha,asc_manual,804.4395142,192.6034241,26.60483932,5.592452049,6.885891438,1.925579429,3.132828712,1241.225464,2546.097656,2828.324219,0,28.3904171,116.2378616,55.62655258,220.8244171,268.0632019,2.4257617,0.2131631225,1.008937359,0.01610646583,0.5415899158,0.137458846,0.930089891,0,1.54666853,2.332547426,0,8.096061707,0,24.46341324,0.1289640963,0.04202843085,1.953424454,0.4059091508,0.09544974566,0.9699623585,24.46341324,10.05473804,517.2791138,2,2,2,2,1,1
BFP007,Kashmiri tea (Kehwa),bfp_manual,105.7315979,24.90366554,5.232052803,0.1741410196,0.5063420534,5.140420914,0.1569224894,38.5648613,330.2871094,114.3922882,0,3.18893671,4.134008884,3.465523958,0.2923841178,8.80911541,0.06588625163,0.01689131372,0.05374756455,0.0004604596761,0.09574600309,0.008959875442,0.04209193587,0,0.2231281698,0.09895598143,0,0.08525516093,0,0.3180249333,0.001519283163,0.002481495962,0.03458122164,0.006782236043,0.001063498203,0.0301051829,0.3180249333,0.02387222461,0.8098247051,1,0,1,1,0,1
BFP008,Steeped hot coffee,bfp_manual,67.40099335,15.90804482,3.010396004,0.3866336644,0.3326732516,2.962128639,0,201.0148468,90.14852142,10.24752522,0,10.39603996,10.26435661,3.931683064,2.816336632,46.08910751,0.06163366511,0.01133663394,0.1596534699,0.0002970297064,0.02153465338,0,0.03787128627,0,0.01633663289,0,0,0.04257426038,0,0.6309405565,0.002623762237,0.01024752483,0.2514851391,0.02524752356,0.003168316791,0.8103960752,0.6309405565,0.1492574215,14.85148525,1,0,1,1,0,1
BFP011,Hot chocolate,bfp_manual,377.6824036,90.00577545,9.018110275,3.429396391,4.611023903,8.863516808,0,2780.892334,1265.721802,148.2414703,0.01574803144,113.629921,101.7364807,14.98635197,36.04094315,135.433075,0.3314960599,0.223910749,0.908136487,0.003779527498,0.06359580159,0,0.6091863513,0.03937007859,0.2331758589,0,0,0.006036745384,0,7.041470051,0.02950131334,0.1072440967,0.1081364825,0.3377952576,0.03839894757,2.35118103,7.041470051,1.899212599,189.0157471,1,0,1,1,0,1
BFP013,Cold coffee (with cream),bfp_manual,348.6227417,82.7640686,11.98323345,1.934131742,3.289820433,11.90538883,0,2024.311279,885.1497192,103.8323364,3.293413162,64.43113708,54.78922272,8.577245712,15.3520956,107.0359268,0.1449101865,0.03257485107,0.5628742576,0.001916167792,0.02994012088,0,0.1982035935,17.42514992,0.1335329413,0,0,0.05149700493,0,3.798802376,0.01664670557,0.06658682972,0.3413173854,0.1808383167,0.02119760402,1.918562889,3.798802376,1.022754431,105.9281464,1,0,1,1,0,1
BFP015,Banana milkshake with ice cream (Kele ka milkshake ice cream ke saath),bfp_manual,321.4264832,76.44817352,11.15352917,2.014117718,2.771176577,9.944705963,0.2688235343,1675.029419,738.3682251,102.7058792,1.297058821,68.29647064,57.3670578,8.600588799,16.6258812,110.8823547,0.1379411817,0.03617646918,0.5470588207,0.004117647186,0.04764705524,0,0.2099999934,4.014705658,0.1486764699,0.02352941036,0,0.258823514,0,6.095882416,0.0214705877,0.07529411465,0.1076470539,0.2674999833,0.08294117451,1.326470613,6.095882416,2.056470633,138.4558868,1,0,1,1,0,1
BFP019,Flavoured milkshake,bfp_manual,281.0526428,66.77578735,8.646315575,2.058947325,2.829473734,8.614736557,0,1709.684204,766.7368164,87.15789032,0,75.05262756,61.0378952,5.334736824,16.34315681,72.89473724,0.1052631587,0.0252631586,0.6000000238,0.00252631586,0.006315789185,0,0.2136842012,0,0.1389473677,0,0,0,0,4.440000057,0.01894736849,0.06947368383,0.05052631348,0.2147368342,0.02526315674,1.250526309,4.440000057,1.269473672,126.3157883,1,0,1,1,0,1
